"Txn Hash","Blockno","UnixTimestamp","Date Time (UTC)","Action","Amount (Out)","Token (Out)","Amount (In)","Token (In)","Swapped Rate","Swapped Pair","DEX"
"0x7814943ccc486b6989bff34f8d0ef9a3fffd3a8978ecccd4c4d717f5b975779e","16644242",1676586095,2023-02-16 22:21:35,Buy,0.2, ETH, 201442.327087782, DOPE,0.00000099,ETH per DOPE,Uniswap V2
"0xa392fcca912a77a2988b81a104a555d188b962b64867d0f757f2067b14af0a66","16644242",1676586095,2023-02-16 22:21:35,Sell,523097.12, DOPE, 0.510566923656062, ETH,0.00000098,ETH per DOPE,Uniswap V2
"0xa4deb6c309c11c8a48ffdc37fc5185338d9947ac3405e1c851dfc399e8e6be61","16644243",1676586107,2023-02-16 22:21:47,Buy,0.1, ETH, 103337.742907175, DOPE,0.00000097,ETH per DOPE,Uniswap V2
"0x42c344d3a99b1d9ca1c00c4821fc087723b7514c1bf38af8492d7f4c3139646a","16644243",1676586107,2023-02-16 22:21:47,Buy,0.15, ETH, 153634.843274431, DOPE,0.00000098,ETH per DOPE,Uniswap V2
"0x087d20f030ab9930b7e8bf3fdc41c1d900c489357c792fef5ec7605cf4f10b24","16644243",1676586107,2023-02-16 22:21:47,Sell,455, DOPE, 0.000443928208217365, ETH,0.00000098,ETH per DOPE,Uniswap V2
"0x09a668efc6c306e07dafc4888e669b8c7f68f039515c69126bdcfc6d6c658b50","16644243",1676586107,2023-02-16 22:21:47,Sell,286134.217495437, DOPE, 0.276430452034769, ETH,0.00000097,ETH per DOPE,Uniswap V2
"0xeaf68dd3a7c2a5ef796d6228e52aa521613389ca5132b9a6bea8cb68f6995d02","16644243",1676586107,2023-02-16 22:21:47,Buy,0.35, ETH, 359202.723091964, DOPE,0.00000097,ETH per DOPE,Uniswap V2
"0x2e28b49e4c688cc0d6abcfb3074290543de3784e0205bdc4045ad30c1cd8df7b","16644245",1676586131,2023-02-16 22:22:11,Sell,355675.32, DOPE, 0.344553900590782, ETH,0.00000097,ETH per DOPE,Uniswap V2
"0x6c49fd7bc087f7beb59e4de39ba52987ad3b5c29528f83bb81244ae27e6583e8","16644245",1676586131,2023-02-16 22:22:11,Sell,497714.844220164, DOPE, 0.468272948725972, ETH,0.00000094,ETH per DOPE,Uniswap V2
"0x6c49fd7bc087f7beb59e4de39ba52987ad3b5c29528f83bb81244ae27e6583e8","16644245",1676586131,2023-02-16 22:22:11,Sell,1618276.27224916, DOPE, 1.4196606799434, ETH,0.00000088,ETH per DOPE,Uniswap V2
"0xea88244e4a4ea63d94be1043a9f7b914cb42adaae1429f59aa8dba1fa068f01e","16644246",1676586143,2023-02-16 22:22:23,Sell,359268, DOPE, 0.29547000384745, ETH,0.00000082,ETH per DOPE,Uniswap V2
"0x4a0b2a8080479ed52b75903aa8e8c9bdb30482cb4c76e49503b0b8c5b97c06d1","16644246",1676586143,2023-02-16 22:22:23,Sell,359268, DOPE, 0.288839942215262, ETH,0.00000080,ETH per DOPE,Uniswap V2
"0xbc0e1aa0f8dc925a76269bb04765b49cfcc5ec89be5e07d3ea0a7839c1e27c70","16644246",1676586143,2023-02-16 22:22:23,Sell,359268, DOPE, 0.282430669734128, ETH,0.00000079,ETH per DOPE,Uniswap V2
"0x98ef2764b71e9f55d80be3cc2a50b3274347f86e4b68f6fede9d986acc6c144a","16644246",1676586143,2023-02-16 22:22:23,Buy,0.2, ETH, 253722.04411912, DOPE,0.00000079,ETH per DOPE,Uniswap V2
"0x765ce5169be008933cf17e3e7f8bbe00949c46758151b78fb345f4e19f17eb82","16644247",1676586155,2023-02-16 22:22:35,Sell,352677.78, DOPE, 0.275510107508253, ETH,0.00000078,ETH per DOPE,Uniswap V2
"0x5fefa8cf3aec7a87649c544e361df9f3d1dfd6223f8e9fca97f04512d3e670a6","16644247",1676586155,2023-02-16 22:22:35,Buy,0.5, ETH, 630696.947787524, DOPE,0.00000079,ETH per DOPE,Uniswap V2
"0xc74d5297fda370896564b298cf0354736fb3daa51976db1ac018c980e4667224","16644248",1676586167,2023-02-16 22:22:47,Buy,0.5, ETH, 606600.753657481, DOPE,0.00000082,ETH per DOPE,Uniswap V2
"0x57317a14ed1f522aecf23616ca5a04fe0afc887bd875569f2067ab3ed1051c38","16644249",1676586179,2023-02-16 22:22:59,Buy,0.099, ETH, 117366.023339374, DOPE,0.00000084,ETH per DOPE,Uniswap V2
"0x12edea6bda736dcb9c7c6779d1ba378f3da9e45a35bfe08bed1c2eae111ed3ce","16644250",1676586191,2023-02-16 22:23:11,Buy,0.5, ETH, 579509.60343, DOPE,0.00000086,ETH per DOPE,Uniswap V2
"0xf8fc18f65a56e0938665bdf5ab0aa61721460b772491c88aec93aa1fc5c998a5","16644251",1676586203,2023-02-16 22:23:23,Buy,0.1, ETH, 113311.78838161, DOPE,0.00000088,ETH per DOPE,Uniswap V2
"0x52268ce6f34a2c9fb86439834d5376db0c50fce9c419ef144337b69be0f3395e","16644253",1676586227,2023-02-16 22:23:47,Buy,0.5, ETH, 554153.617448994, DOPE,0.00000090,ETH per DOPE,Uniswap V2
"0x2e2db3e79287831363d96b82afbb26e8c43fe5b8c7e53bed34afc7ff8cc026fe","16644254",1676586239,2023-02-16 22:23:59,Buy,0.032205873742331, ETH, 35000, DOPE,0.00000092,ETH per DOPE,Uniswap V2
"0x32481b3ae698f5b43b6acb7dd6a34a9cc81fa9331ee82163b60535c561c2854e","16644254",1676586239,2023-02-16 22:23:59,Buy,2, ETH, 2023524.8853839, DOPE,0.00000099,ETH per DOPE,Uniswap V2
"0x32481b3ae698f5b43b6acb7dd6a34a9cc81fa9331ee82163b60535c561c2854e","16644254",1676586239,2023-02-16 22:23:59,Sell,549584.151861252, DOPE, 0.568189067565881, ETH,0.00000103,ETH per DOPE,Uniswap V2
"0xd71f69c4f4a6d226f0e435cf80b9fd45ecf2ba6362e8901aba3955b3ceefff81","16644255",1676586251,2023-02-16 22:24:11,Buy,0.1, ETH, 97710.979274382, DOPE,0.00000102,ETH per DOPE,Uniswap V2
"0x154317655e8379fc0c30075724e917f64c666bd8b68369c69c1a0640b278b028","16644256",1676586263,2023-02-16 22:24:23,Sell,350186.2, DOPE, 0.353116837951211, ETH,0.00000101,ETH per DOPE,Uniswap V2
"0xc98cacc529b970305fd706331bd690adddfe467fa014cea832be278ba22e2a89","16644256",1676586263,2023-02-16 22:24:23,Sell,0.906590162, DOPE, 9.02992149273E-07, ETH,0.00000100,ETH per DOPE,Uniswap V2
"0xe74e6eb0390e30bbdb9b7b0cea49eeb6406a5fd2406b7d4acfc2ab903dfc8631","16644259",1676586299,2023-02-16 22:24:59,Buy,0.04, ETH, 39863.190340769, DOPE,0.00000100,ETH per DOPE,Uniswap V2
"0x0e75e21be56c6b625885b5c1834f7bf467e4450945a07ed0d8a4ff1799ae44a0","16644259",1676586299,2023-02-16 22:24:59,Buy,1, ETH, 961701.876378868, DOPE,0.00000104,ETH per DOPE,Uniswap V2
"0xf402d3f9f27bf6fd88d6a5853fd945ee86cbf6cec60d85481b0f89a0d21b2bcf","16644260",1676586311,2023-02-16 22:25:11,Sell,298842.519015426, DOPE, 0.316257535100358, ETH,0.00000106,ETH per DOPE,Uniswap V2
"0xf1d29e9595b3494790786f241f5c2fcebf29fb8ff44eae0eb85d415e4789486b","16644260",1676586311,2023-02-16 22:25:11,Sell,318953.195704096, DOPE, 0.330166497942106, ETH,0.00000104,ETH per DOPE,Uniswap V2
"0x02aec91ed190154ccf159f65c211309cba852839dd72b8c641aeb712ea7316d5","16644260",1676586311,2023-02-16 22:25:11,Buy,0.5, ETH, 477400.099836069, DOPE,0.00000105,ETH per DOPE,Uniswap V2
"0x5f4a013bd86802170b3534f06b0dd646e6678cbefcccc7c26f9253a258a66215","16644260",1676586311,2023-02-16 22:25:11,Sell,272369.378427441, DOPE, 0.285650980030834, ETH,0.00000105,ETH per DOPE,Uniswap V2
"0x4081ed1eabd942a7efd59716360e1d4ec2a3d6ac985fb2a5a3cc9e1641822aa3","16644262",1676586335,2023-02-16 22:25:35,Buy,0.05, ETH, 47772.99130717, DOPE,0.00000105,ETH per DOPE,Uniswap V2
"0xd8057b0984cb8f886ad1dc683d3d22a8260a9b44afba04b3c047699e07ba0b0b","16644262",1676586335,2023-02-16 22:25:35,Sell,323419.250531622, DOPE, 0.333204826770453, ETH,0.00000103,ETH per DOPE,Uniswap V2
"0x419b4a43d7be8b9695fde009b285d604c9a014e62deb4922c096a42dc512e051","16644265",1676586371,2023-02-16 22:26:11,Sell,359268, DOPE, 0.361337372573597, ETH,0.00000101,ETH per DOPE,Uniswap V2
"0xa3318003d311523455439f039df272bd1b1cf745dc83dfbc580c8fd9e55eb22d","16644265",1676586371,2023-02-16 22:26:11,Sell,359268, DOPE, 0.352405833930989, ETH,0.00000098,ETH per DOPE,Uniswap V2
"0xd7d7a38a4670cfcdb8b7b0aba4b8e2a5468f667212953d2a7ef11551513e1f28","16644265",1676586371,2023-02-16 22:26:11,Buy,2, ETH, 1916627.61886853, DOPE,0.00000104,ETH per DOPE,Uniswap V2
"0x032d85758ac421e26828a05b2f773d5712c0e28f95d32d49eb19b50c39e19564","16644267",1676586395,2023-02-16 22:26:35,Buy,2.5, ETH, 2066609.65593492, DOPE,0.00000121,ETH per DOPE,Uniswap V2
"0x616b52de91c7f4bb88801e93c075ee6d83088bac733246d951692bc874dac38c","16644268",1676586407,2023-02-16 22:26:47,Buy,0.2, ETH, 151765.419871748, DOPE,0.00000132,ETH per DOPE,Uniswap V2
"0xe622e22fff48cdd200c18add438dba5e64172f9c9d53b40d2fdcee323c669116","16644271",1676586443,2023-02-16 22:27:23,Sell,526796.568357952, DOPE, 0.679938975712185, ETH,0.00000129,ETH per DOPE,Uniswap V2
"0xe622e22fff48cdd200c18add438dba5e64172f9c9d53b40d2fdcee323c669116","16644271",1676586443,2023-02-16 22:27:23,Sell,1242809.51905247, DOPE, 1.49796271819133, ETH,0.00000121,ETH per DOPE,Uniswap V2
"0x6381b818f070f1c6ec7272b37b265f74993797b1a7c4deb62b3a0e927dfd36c3","16644272",1676586455,2023-02-16 22:27:35,Buy,1.98, ETH, 1609390.15612176, DOPE,0.00000123,ETH per DOPE,Uniswap V2
"0x33edf45e9de65090ec9af700db335a7da9115c661e5acd6b0c848115aa209235","16644272",1676586455,2023-02-16 22:27:35,Buy,1, ETH, 741148.265282644, DOPE,0.00000135,ETH per DOPE,Uniswap V2
"0xf12601ec6c54f374f89bb8283dc8520e2e84ed0a91cb0388b3e849a9d6afbda7","16644273",1676586467,2023-02-16 22:27:47,Sell,73699.068319233, DOPE, 0.101553805213064, ETH,0.00000138,ETH per DOPE,Uniswap V2
"0x0bc90f6a4540f9a2cc3c1faf2bcb97eb00f7dcad8b15051c3a7aed5777b02b71","16644274",1676586479,2023-02-16 22:27:59,Sell,74062.413553856, DOPE, 0.101439982342834, ETH,0.00000137,ETH per DOPE,Uniswap V2
"0x7605038c6b3094c7cee45759f370b48065bad0d1592e5a94639a729ab313def3","16644274",1676586479,2023-02-16 22:27:59,Sell,73338.391688734, DOPE, 0.0998467678521314, ETH,0.00000136,ETH per DOPE,Uniswap V2
"0xe4e2e4a5cd9bda8b695a6a5bfedf7855c4ca68524c04a4d2e7857ca936a687a7","16644274",1676586479,2023-02-16 22:27:59,Sell,357466.947713513, DOPE, 0.478286362025939, ETH,0.00000134,ETH per DOPE,Uniswap V2
"0x3f0324bb237d16f7f5699a15e59f5d3bdc6b8b4d831edbb3eae23a553a5d5766","16644274",1676586479,2023-02-16 22:27:59,Sell,129465.900681168, DOPE, 0.169861036771144, ETH,0.00000131,ETH per DOPE,Uniswap V2
"0x5a0a8ba40a701843ac299a0984dc970cff11f91ee91c31bf8e13a5607489e59a","16644275",1676586491,2023-02-16 22:28:11,Sell,46483.958777725, DOPE, 0.0605605790765803, ETH,0.00000130,ETH per DOPE,Uniswap V2
"0xb4a4dcd9cc1b6e0cf18dbfd9ce62bb781eda515d4b07f029300329a3d1fd3e11","16644275",1676586491,2023-02-16 22:28:11,Sell,359268, DOPE, 0.460626992360689, ETH,0.00000128,ETH per DOPE,Uniswap V2
"0x5fe63849a5d94e4685cdede9da13df32ca40768cc777e0f0574eec5356b7c5d0","16644275",1676586491,2023-02-16 22:28:11,Sell,31736.126528046, DOPE, 0.0400659866548835, ETH,0.00000126,ETH per DOPE,Uniswap V2
"0xa645a57827d965c9df571d492bc3f0fef02429b23e1761918e160204734f2ce0","16644275",1676586491,2023-02-16 22:28:11,Sell,346829.21, DOPE, 0.431466828671729, ETH,0.00000124,ETH per DOPE,Uniswap V2
"0x9b11b1a853b5d39a27356c8a3d8ea7a3d698734d5dc9b37db5881f8a3e5063fb","16644276",1676586503,2023-02-16 22:28:23,Buy,0.0618565223142566, ETH, 50000, DOPE,0.00000124,ETH per DOPE,Uniswap V2
"0x2b89cc5e20bdf63f7eb5326cabe8c2104cd2de0c345f633154aea27c5475d4cf","16644276",1676586503,2023-02-16 22:28:23,Buy,0.0870035527597758, ETH, 70000, DOPE,0.00000124,ETH per DOPE,Uniswap V2
"0x275ee79a83f0571aebd766007e1204fbc366cb950298dd1c8b998154c9d03d91","16644277",1676586515,2023-02-16 22:28:35,Sell,364000, DOPE, 0.444663030341343, ETH,0.00000122,ETH per DOPE,Uniswap V2
"0x29276882424b12decfc91b9c7e1833d5f8fd0f44840ec16fda66d3fe695a7a0e","16644279",1676586539,2023-02-16 22:28:59,Sell,227500, DOPE, 0.271675618854433, ETH,0.00000119,ETH per DOPE,Uniswap V2
"0xa26f0f03f3218d72dac3eccb9bc021fc121aaedd513751131d95e70c7e746b0a","16644280",1676586551,2023-02-16 22:29:11,Sell,170745.31872927, DOPE, 0.200838901518169, ETH,0.00000118,ETH per DOPE,Uniswap V2
"0x4cb1ae1e51db75633593b1314def6e7ae0f90874b74587dcffc2071f151d4cde","16644281",1676586563,2023-02-16 22:29:23,Buy,0.1, ETH, 84782.737393418, DOPE,0.00000118,ETH per DOPE,Uniswap V2
"0x068037ca6e472ce51a588d997c299fe8c3847500b6574880eb4f6df00eb34b6e","16644283",1676586587,2023-02-16 22:29:47,Sell,351723.372, DOPE, 0.408273272368543, ETH,0.00000116,ETH per DOPE,Uniswap V2
"0x39ae8c6f5f4a5272c44431452f67f48377fb0bd58e0c23771d9237a8283cfd92","16644284",1676586599,2023-02-16 22:29:59,Buy,1, ETH, 840478.515719833, DOPE,0.00000119,ETH per DOPE,Uniswap V2
"0xfd883de276b70fdea469ff803e71a1d3349d38b146859b3aa5745fb670a70ced","16644287",1676586635,2023-02-16 22:30:35,Buy,0.12, ETH, 97313.33999248, DOPE,0.00000123,ETH per DOPE,Uniswap V2
"0x202d42a400b6187505ce389b879ac0410d51b2de1afbaaf3b12559c9ff25cadf","16644288",1676586647,2023-02-16 22:30:47,Buy,0.95, ETH, 745340.149332436, DOPE,0.00000127,ETH per DOPE,Uniswap V2
"0x4306b0fef68a36cc95f4a6ffc7d86814958cda11a4f6e9be1bfd923c46812119","16644289",1676586659,2023-02-16 22:30:59,Buy,0.198, ETH, 149944.978158211, DOPE,0.00000132,ETH per DOPE,Uniswap V2
"0x46067f08cfd8ba90c8ba2fb05373597e5dd784c78d5a8a9d705c7b0800df2572","16644292",1676586695,2023-02-16 22:31:35,Sell,593251.26665334, DOPE, 0.765224999175627, ETH,0.00000129,ETH per DOPE,Uniswap V2
"0x46067f08cfd8ba90c8ba2fb05373597e5dd784c78d5a8a9d705c7b0800df2572","16644292",1676586695,2023-02-16 22:31:35,Sell,257319.79, DOPE, 0.320975228245696, ETH,0.00000125,ETH per DOPE,Uniswap V2
"0xb88bed1914dd0076491c6487e256ff67613a0b84418c07dcfc777501b3042d67","16644292",1676586695,2023-02-16 22:31:35,Sell,175185.465, DOPE, 0.214891914270208, ETH,0.00000123,ETH per DOPE,Uniswap V2
"0x7a01524b9a0e407e17690509a74065bc65312da72adbfdc75f5e6daa8aa9f7c7","16644292",1676586695,2023-02-16 22:31:35,Buy,0.17, ETH, 137956.71694194, DOPE,0.00000123,ETH per DOPE,Uniswap V2
"0xe92e2fc46c5186854262219525335d94eccf08dd02f390b0e0cf2834b69eaf14","16644294",1676586731,2023-02-16 22:32:11,Sell,482020.795348201, DOPE, 0.582751719670112, ETH,0.00000121,ETH per DOPE,Uniswap V2
"0xb67ff5e431caca6671be62f95f6909a708865652ade1cad18d2fcd4a33bd8c41","16644297",1676586767,2023-02-16 22:32:47,Sell,217224.566724189, DOPE, 0.255712045597688, ETH,0.00000118,ETH per DOPE,Uniswap V2
"0x7a4156c22eba67c7bbd16c3a21c6e3fe43daf7b7519e7dc3a7faf3ef3d9129ad","16644298",1676586779,2023-02-16 22:32:59,Sell,88160.5725, DOPE, 0.10259248325697, ETH,0.00000116,ETH per DOPE,Uniswap V2
"0x00e1df7de079c156b659516aaa5c7e1858005f15c2b9160d665762f8e252b992","16644299",1676586791,2023-02-16 22:33:11,Sell,156094.846857465, DOPE, 0.179995581934854, ETH,0.00000115,ETH per DOPE,Uniswap V2
"0xe13835c4518b8a7c5114225a38ebb21b99bf1f0d59cde7012b3803893855ae67","16644300",1676586803,2023-02-16 22:33:23,Sell,85605.52, DOPE, 0.0978268573181111, ETH,0.00000114,ETH per DOPE,Uniswap V2
"0xd4b655568bdff77ff6c1c370c6b1eb18cb4cd6cb83552b9466d52d04a3393d53","16644301",1676586815,2023-02-16 22:33:35,Sell,169818.74, DOPE, 0.192234553912991, ETH,0.00000113,ETH per DOPE,Uniswap V2
"0x268bbc9a05f3c586bde3f449821e5a700bcd26a2f8926847e7e6194852f17d72","16644302",1676586827,2023-02-16 22:33:47,Sell,363281.373666147, DOPE, 0.403256078242503, ETH,0.00000111,ETH per DOPE,Uniswap V2
"0x3f70dd7e70bf286820128e071243670c705cb9d37aef65f7e80a5f2a19f503f0","16644305",1676586863,2023-02-16 22:34:23,Buy,0.06, ETH, 54341.76430806, DOPE,0.00000110,ETH per DOPE,Uniswap V2
"0x1cb6999c29d1bf28808ff4dfffd9b9dda4c356031fe367632852868f8430c90c","16644308",1676586899,2023-02-16 22:34:59,Buy,2.38578512309096, ETH, 1999000.00001262, DOPE,0.00000119,ETH per DOPE,Uniswap V2
"0xfef4161d54424ff06eda580789a8da44454cf206fa49328f6e2944f6f6574757","16644315",1676586983,2023-02-16 22:36:23,Sell,465606.756162661, DOPE, 0.585310358496628, ETH,0.00000126,ETH per DOPE,Uniswap V2
"0x891557cd68f3d1b9b80ce7b8557f01e5f625e50df8a2f357c2e48bfedcc0b579","16644316",1676586995,2023-02-16 22:36:35,Sell,65068.185, DOPE, 0.0801214303290185, ETH,0.00000123,ETH per DOPE,Uniswap V2
"0x66b51fd4cde3f2a16fbced1957683ccbde5f90912f5981f2c7603c2b577c69bf","16644319",1676587031,2023-02-16 22:37:11,Sell,129819.69, DOPE, 0.158658541128448, ETH,0.00000122,ETH per DOPE,Uniswap V2
"0x48569c3c72455f38e9fcf9948448c533153c8607860406f4771290b8998b1767","16644323",1676587079,2023-02-16 22:37:59,Sell,359268, DOPE, 0.430958170656721, ETH,0.00000120,ETH per DOPE,Uniswap V2
"0x94c924080cc05c60dc528a5abc105d7caee4734422ee031a2d02f37c2df0573e","16644323",1676587079,2023-02-16 22:37:59,Sell,359268, DOPE, 0.419399113906626, ETH,0.00000117,ETH per DOPE,Uniswap V2
"0x3157636604aa4ff140158ea14264645379fad61df0da845533a0237310f9c82b","16644323",1676587079,2023-02-16 22:37:59,Sell,359268, DOPE, 0.408299174981831, ETH,0.00000114,ETH per DOPE,Uniswap V2
"0x01c50886e5a3284f7ec0384e5f10dc30906ebbd218678b49efbb2b66ad8b9346","16644324",1676587091,2023-02-16 22:38:11,Sell,359268, DOPE, 0.397634351441399, ETH,0.00000111,ETH per DOPE,Uniswap V2
"0xb64f62cadd812d914c627676ca9ae9bd228442cbf2e973994a2c1a2e56e84ae2","16644324",1676587091,2023-02-16 22:38:11,Sell,494704.987247467, DOPE, 0.530841753744817, ETH,0.00000107,ETH per DOPE,Uniswap V2
"0xb64f62cadd812d914c627676ca9ae9bd228442cbf2e973994a2c1a2e56e84ae2","16644324",1676587091,2023-02-16 22:38:11,Sell,359268, DOPE, 0.373909014651916, ETH,0.00000104,ETH per DOPE,Uniswap V2
"0xefaa2dbda11da254115366983e6f2c3e82cc3803c55d02a730fe215c487047ac","16644327",1676587127,2023-02-16 22:38:47,Buy,1.35797778690764, ETH, 1255481.23542938, DOPE,0.00000108,ETH per DOPE,Uniswap V2
"0xee93ca3f1e73b49b51cb672ff0676ecd41a02acac3c83ab03d7c303cdf3ae72a","16644327",1676587127,2023-02-16 22:38:47,Sell,318500, DOPE, 0.354196082226968, ETH,0.00000111,ETH per DOPE,Uniswap V2
"0x92f7d8f9fc9cb5acf223cc0b46222c2115086bf50c9df3a04562c204b67c8a57","16644328",1676587139,2023-02-16 22:38:59,Sell,302249.312518539, DOPE, 0.32861048326347, ETH,0.00000109,ETH per DOPE,Uniswap V2
"0x85798fed42730babf28d62cfc9a76d33c90ca3ee31ebd6960a2b6eaf6d56682f","16644328",1676587139,2023-02-16 22:38:59,Sell,359268, DOPE, 0.381417831259405, ETH,0.00000106,ETH per DOPE,Uniswap V2
"0x05008fd4045c42ec7bb098078a72d65ab0be20fc587c6d4759f05e1b5189007f","16644328",1676587139,2023-02-16 22:38:59,Sell,359268, DOPE, 0.371798229651198, ETH,0.00000103,ETH per DOPE,Uniswap V2
"0x0bfd64514e889a9cbd094c342c6ebde505e0b816b728f6276d2f03e5bcba16e8","16644332",1676587187,2023-02-16 22:39:47,Buy,1, ETH, 940629.489255843, DOPE,0.00000106,ETH per DOPE,Uniswap V2
"0x16583e7850434ffa22a752a669f1daa3ae91f295384cc48d174b2b4fe512fbda","16644338",1676587259,2023-02-16 22:40:59,Buy,0.5, ETH, 447324.258637093, DOPE,0.00000112,ETH per DOPE,Uniswap V2
"0x89415d357acae773517f6be50ada19ed4a19f1475e33beda5cc912691bf74fc1","16644343",1676587319,2023-02-16 22:41:59,Buy,0.198, ETH, 173136.376923495, DOPE,0.00000114,ETH per DOPE,Uniswap V2
"0x2c6e6585112b76e4a0cbe73057641323362c08823345eb7e3d6c7d4a3e7d124b","16644345",1676587343,2023-02-16 22:42:23,Sell,317070.39, DOPE, 0.358544056446417, ETH,0.00000113,ETH per DOPE,Uniswap V2
"0x0572183e01ac577dda1a9392dd3630d24c9ac4898b3ff7dac9366b16fddcb22c","16644346",1676587355,2023-02-16 22:42:35,Sell,803400.960294534, DOPE, 0.872218254533732, ETH,0.00000109,ETH per DOPE,Uniswap V2
"0x4cd4053b96b2db7e713c947a7acad2249401f105b91466e484721fd525fd405f","16644346",1676587355,2023-02-16 22:42:35,Buy,0.05, ETH, 47051.901505537, DOPE,0.00000106,ETH per DOPE,Uniswap V2
"0x7ed8a84fdbf322c1edca07d7283c0ad521a8d15f531801228ed9f2b3db6ebd51","16644346",1676587355,2023-02-16 22:42:35,Buy,1, ETH, 908913.723423272, DOPE,0.00000110,ETH per DOPE,Uniswap V2
"0x8e87b75b4a66191d995afed3147108ce4f58f6992a4d254769b3bc651a4f8985","16644349",1676587391,2023-02-16 22:43:11,Buy,0.099, ETH, 86769.683429432, DOPE,0.00000114,ETH per DOPE,Uniswap V2
"0x28cf3484ed7a6b8474b1749ca0facdb49dfdc41c3bcc484ced75b96cfc6269ca","16644351",1676587415,2023-02-16 22:43:35,Sell,122850, DOPE, 0.139143814421314, ETH,0.00000113,ETH per DOPE,Uniswap V2
"0x84277e167385f6eb1e8159bf3dbc15c332ca734f0a5d4f1f208202a31306f560","16644352",1676587427,2023-02-16 22:43:47,Buy,0.3, ETH, 261925.092742818, DOPE,0.00000115,ETH per DOPE,Uniswap V2
"0xedd21a6b1113cdbb269fed84af7b02b1bfc4ee90edf400b87896315ac082de0e","16644357",1676587487,2023-02-16 22:44:47,Buy,0.05, ETH, 43161.255662884, DOPE,0.00000116,ETH per DOPE,Uniswap V2
"0xf22024268af0e5a4f44def528a31a3aa46a2175e98c67e6b4e68c614ac10a60e","16644359",1676587511,2023-02-16 22:45:11,Sell,498620.308106492, DOPE, 0.564612426417598, ETH,0.00000113,ETH per DOPE,Uniswap V2
"0xf22024268af0e5a4f44def528a31a3aa46a2175e98c67e6b4e68c614ac10a60e","16644359",1676587511,2023-02-16 22:45:11,Sell,350186.2, DOPE, 0.38437426537262, ETH,0.00000110,ETH per DOPE,Uniswap V2
"0x8c3caf1f73282c2e153dde4c7371b39bf99cf2af9e85f523383079d4dd514340","16644361",1676587535,2023-02-16 22:45:35,Sell,621409.88, DOPE, 0.658699355890644, ETH,0.00000106,ETH per DOPE,Uniswap V2
"0x94770f115a57d8361c13060bce989aab4c69db9b14d6f98d7c3aad71ced20dad","16644363",1676587559,2023-02-16 22:45:59,Sell,359267.1446, DOPE, 0.367806339861675, ETH,0.00000102,ETH per DOPE,Uniswap V2
"0x22c63dcf2c4ecbc7e2bbd508765e382fda1e5cfb824ef4264e8b5617a594480d","16644365",1676587583,2023-02-16 22:46:23,Sell,1267106.9504248, DOPE, 1.2268697608183, ETH,0.00000097,ETH per DOPE,Uniswap V2
"0x4660da74e097c072c62d7ec3fa8f7bef00c22fafbf58a771ab9fe843f1c92a87","16644369",1676587631,2023-02-16 22:47:11,Sell,1196035.14347853, DOPE, 1.06651086495841, ETH,0.00000089,ETH per DOPE,Uniswap V2
"0xb55070e0172e92bc58e6e72d6de70b7ca56e6bd7a459fd2b4d2d7587dae88d75","16644370",1676587643,2023-02-16 22:47:23,Sell,351723.372, DOPE, 0.298218110210974, ETH,0.00000085,ETH per DOPE,Uniswap V2
"0x3b69646b146440d6d2911ae4973bcec3b5dcad5a899b562df7ef810e06085c59","16644371",1676587655,2023-02-16 22:47:35,Sell,334116.658386524, DOPE, 0.277189382621098, ETH,0.00000083,ETH per DOPE,Uniswap V2
"0x30aed449f450d50f7c8c5235dbf165aad283c8a8bcf94736db5b0f6fcae4ca50","16644373",1676587679,2023-02-16 22:47:59,Buy,0.3, ETH, 359159.506426661, DOPE,0.00000084,ETH per DOPE,Uniswap V2
"0xde37428ae2c6e43c17952c80527a07757f12e62c16b4d881cede8d639faad717","16644373",1676587679,2023-02-16 22:47:59,Sell,130142.531969612, DOPE, 0.108843440669581, ETH,0.00000084,ETH per DOPE,Uniswap V2
"0x899855bab5785f2292c189878d0b5ab2941f443ef7b1a5f276b63181d8d416aa","16644374",1676587691,2023-02-16 22:48:11,Sell,133069.849464282, DOPE, 0.110369201099361, ETH,0.00000083,ETH per DOPE,Uniswap V2
"0xa6574d8c423a71ee4120c83caba272483a02eb91fae919b0dcb6b6495354f583","16644375",1676587703,2023-02-16 22:48:23,Buy,0.07, ETH, 84022.235476177, DOPE,0.00000083,ETH per DOPE,Uniswap V2
"0x804e2a2f63f8e70787564878a0ff8ab2feae16358cc9c7957a42f482c8620a21","16644375",1676587703,2023-02-16 22:48:23,Buy,0.301154030730471, ETH, 356455.990955337, DOPE,0.00000084,ETH per DOPE,Uniswap V2
"0x8a1dba5bd03187de8774a051e8867f9f2791dd4451049532a7419ad6d0218355","16644375",1676587703,2023-02-16 22:48:23,Buy,0.1, ETH, 116588.834060812, DOPE,0.00000086,ETH per DOPE,Uniswap V2
"0x0ee54042044798261dc415a5679e1159745fc9778600597e990845094d721582","16644376",1676587715,2023-02-16 22:48:35,Buy,0.198, ETH, 228297.018892327, DOPE,0.00000087,ETH per DOPE,Uniswap V2
"0x77221a51dc498168d73c67ff43d44181f406983a7261f01a8f2caf244fb8b11a","16644376",1676587715,2023-02-16 22:48:35,Buy,0.1, ETH, 114031.89802032, DOPE,0.00000088,ETH per DOPE,Uniswap V2
